weeks,M,T,W,R,F,Sa,Su,target,bins
108,-0.0038025731474613522,0.003909127522023326,0.034338493782883006,-0.007582367292785719,0.001536430449331938,0.005171747135409355,-0.0019196063047859369,0.004270414581968751,3.0
109,0.004270414581968751,-0.0037573061867446356,-0.0019992085481703725,-0.011776562147177927,0.0002568189251732633,0.003656721336775526,0.037943508084838484,-0.0006996764858531179,2.0
110,-0.0006996764858531179,-0.004818627511919971,0.00560498695299394,0.030747438221459866,0.014325981795729525,0.0033215139971094487,0.03393783625438829,-0.016203497227921027,0.0
111,-0.016203497227921027,-0.0018562132904156314,0.04014643458348921,0.01668054028420851,-0.07439419336524722,0.020682187470705493,0.00040784545085692514,0.009789793104775235,3.0
112,0.009789793104775235,-0.010817616758518334,0.009535009250012827,0.018174945255391428,-0.010134967360432512,0.0016714590836102161,-0.016254158996201085,-0.004546612336182143,1.0
113,-0.004546612336182143,0.005394275381344293,0.007583852709783123,0.04631045927165012,-0.005615272376913616,0.01491177714139269,6.120852784619046e-05,-0.027799512319481856,0.0
114,-0.027799512319481856,0.011391712449239755,0.016224242860827687,-0.009517872556512152,-0.005626686278408677,0.0014426492381796052,-0.008225080708600174,-0.004023386737114443,1.0
115,-0.004023386737114443,0.005235491262780556,-6.109140792176504e-05,0.013171378858450211,0.015295630469228882,0.026962302342253608,-0.00852969332689213,0.002273069783061743,3.0
116,0.002273069783061743,-0.01915583326239556,0.007211163083554517,0.005044744525127598,0.0024290737029195597,0.003991069319025264,0.0022341809273216384,-0.006100563232240397,1.0
117,-0.006100563232240397,0.013680595461583067,-0.0008226921123455355,8.333189050269141e-05,-0.0014201035793828254,0.007931616132015762,0.007412895666844221,-0.0003995435311461293,2.0
118,-0.0003995435311461293,0.0019646903319072706,0.010543158106848693,0.04103281667072611,0.03615082076183196,0.06414040589728653,-0.024732427248238764,-0.003058017229583321,1.0
119,-0.003058017229583321,0.012684194668223903,0.02873158300275147,0.042199910038172916,-0.0026596311087638824,-0.012319825957327168,0.0031502697917797917,0.03563484512634485,4.0
120,0.03563484512634485,0.022753955465257825,0.02207257857890621,0.10215446072222534,-0.1314574878506436,-0.11563311123669795,0.00517535665566804,0.005566038421024544,3.0
121,0.005566038421024544,-0.011900908297487689,0.006268803333401962,-0.15827835824183722,0.036179447927182196,0.026283426643600727,-0.008519576765883663,0.004440443159072771,3.0
122,0.004440443159072771,0.011088397265108796,0.09019054411009186,-0.023406386781386068,0.011012634501475382,-0.0029246330482157745,0.029330609688004827,0.0035655163580186056,3.0
123,0.0035655163580186056,-0.016144795214500185,-0.0208073416636001,0.011671422622247185,0.01753602940018073,0.0015797943774593648,0.0024497215768457536,-0.002080119369310296,1.0
124,-0.002080119369310296,0.0008777129649546467,0.05285018165412847,0.019440247281031553,0.021444202349911734,0.019454335387518285,0.011750444032588625,-0.014595413037897131,0.0
125,-0.014595413037897131,0.011351114152374997,0.021099810968598476,0.0022378784482750547,-0.06707057181567944,-0.006786528545545956,0.01467791627480075,-0.004629451293433284,1.0
126,-0.004629451293433284,-0.0071837475427267705,0.014490178878466153,0.001430091677205425,0.018163783151847746,0.02225276876462612,0.005275799512217461,-0.005771552441282246,1.0
127,-0.005771552441282246,0.028752469081624987,0.03238088156153829,0.00221316708869157,0.048429048853893875,-0.0019631326978952757,-0.022587247249324705,0.0169064563531256,4.0
128,0.0169064563531256,0.01445104440187972,-0.0005760280722482136,0.03713126021713453,0.02103172940599407,0.02113893046529558,-0.01828058281062006,0.010453058148160999,4.0
129,0.010453058148160999,0.004518475305475,-0.04004635517360455,-0.06142866178206052,0.033349111677508425,-0.06337782187557117,0.05260840434893499,0.03766291835970481,4.0
130,0.03766291835970481,0.008459918858418902,0.006471676564260065,0.008966519537937145,-0.05855689918918294,-0.07062178306281996,-0.11857331005449279,0.06010837146775394,4.0
131,0.06010837146775394,0.01731859706980643,0.06002696878804237,-0.06507106677618157,-0.011108659123447495,-0.10329223889877781,0.039234509627145364,-0.002014339314294844,1.0
132,-0.002014339314294844,0.07195774759158446,0.0014349538619615743,-0.00370638137813728,-0.015052072548940032,0.04296411870748873,0.008270215349716281,0.020462681279848738,4.0
133,0.020462681279848738,0.037870335941041944,-0.00998403214153143,-0.007371838713959633,0.04611285064262294,-0.005349514238151443,0.003337214639814512,0.009078482927988851,3.0
134,0.009078482927988851,0.00013467634587804866,0.014505387826629246,-0.0031507147311797823,-0.025885489674547735,-0.0025922910728048976,0.004538589123253445,0.009032869027274515,3.0
135,0.009032869027274515,0.008851493548585054,0.01526276339333954,-0.0008666595818134226,0.015030062081609508,-0.005472874386655668,0.007504288795339598,-0.01825943179825007,0.0
136,-0.01825943179825007,0.03318891548748937,0.012350969553812874,0.01247333737606926,0.027590386169040748,7.586641400880723e-05,0.0030533901001259522,0.0197971790430298,4.0
137,0.0197971790430298,0.0525374051929246,0.022785099678402254,0.025092124395012405,0.03308798346352315,0.010291705029850995,0.01445043560704562,0.010987472238349838,4.0
138,0.010987472238349838,0.07650657219765122,0.01875121652189282,0.013486614738552838,0.03606991714894825,-0.06875452402685589,0.044127722065832486,0.004200242318026959,3.0
139,0.004200242318026959,-0.03760294294693978,-0.00863218473747196,0.05189249832381648,0.04234678089796251,0.04476725014241989,0.04087684416330095,-0.011600525287927432,0.0
140,-0.011600525287927432,0.07010136280700596,0.05754393310289618,0.05239456870808823,-0.052601461040994835,-0.055190210685792884,-0.0669323789009919,0.05001616937811271,4.0
141,0.05001616937811271,0.043465386395456385,-0.030692064941801434,0.04520474002626873,0.04932417988698834,0.036629052019768515,0.021450772159093745,-0.013987899446807006,0.0
142,-0.013987899446807006,0.06861501263832448,0.0642424925543379,-0.05328393031783474,0.03146100759331283,0.0073461988657363975,0.03960972961543785,0.0036671471340534723,3.0
143,0.0036671471340534723,-0.0967398343728485,0.013327863742708779,-0.0833613710789729,-0.01207867501485893,0.017835017911638218,0.05469741779154358,-0.04086360363123909,0.0
144,-0.04086360363123909,0.01643134173797378,0.04459400780698619,-0.006814224836671379,0.006042604813678132,0.01145100024153134,-0.04912160976721225,-0.006418071052051388,1.0
145,-0.006418071052051388,-0.04424460995458279,0.029647555418121918,0.005675154131893123,-0.011091234841753561,-0.018538437994298107,-0.022804881969602953,0.025193089779115496,4.0
