Date,DJIA,DJIA_Volume,S&P,S&P_Volume,BTC,BTC_Volume,Russell,Russell_Volume,NASDAQ,NASDAQ_Volume
2010-07-16,10356.200195,335060000,1093.849976,5297350000,0.049510000000000005,0.0,631.3599849999999,52973500.0,2231.709961,2195150000
2010-07-19,10098.120117,176970000,1066.849976,4089500000,0.0808,20.0,612.26001,40895000.0,2185.810059,1735090000
2010-07-20,10151.480469,194410000,1064.530029,4713280000,0.07474,42.0,606.76001,47132800.0,2165.350098,1933270000
2010-07-21,10226.019531,203900000,1086.670044,4747180000,0.07921,129.0,627.530029,47471800.0,2236.1298829999996,2222030000
2010-07-22,10121.80957,202220000,1072.140015,4826900000,0.0505,141.0,618.460022,48269000.0,2216.040039,2213220000
2010-07-23,10321.160156,200000000,1092.170044,4524570000,0.06262000000000001,26.0,632.799988,45245700.0,2234.340088,2410600000
2010-07-26,10424.169922,178820000,1102.890015,4009650000,0.056,196.0,652.400024,40096500.0,2271.6201170000004,2164280000
2010-07-27,10525.280273,180550000,1117.359985,4725690000,0.06,255.0,668.47998,47256900.0,2306.6201170000004,2065390000
2010-07-28,10537.009766,162070000,1112.839966,4002390000,0.0589,528.0,660.210022,40023900.0,2284.6201170000004,1848520000
2010-07-29,10498.94043,202110000,1108.069946,4612420000,0.0699,198.0,654.539978,46124200.0,2279.070068,2324590000
2010-07-30,10465.19043,208160000,1098.439941,4006450000,0.0627,243.0,643.4400019999999,40064500.0,2227.290039,2138610000
2010-08-02,10468.820313,167640000,1107.530029,4144180000,0.06,606.0,657.419983,41441800.0,2283.320068,1953200000
2010-08-03,10673.919922,164880000,1125.339966,4071820000,0.06,210.0,659.3099980000001,40718200.0,2291.75,1997030000
2010-08-04,10630.200195,173360000,1121.060059,4057850000,0.057,303.0,657.840027,40578500.0,2291.090088,2021980000
2010-08-05,10679.669922,139610000,1125.780029,3685560000,0.061,85.0,658.76001,36855600.0,2291.219971,1774300000
2010-08-06,10668.549805,154870000,1122.069946,3857890000,0.0623,157.0,648.880005,38578900.0,2267.419922,1876630000
2010-08-09,10654.620117,166330000,1122.800049,3979360000,0.071,88.0,654.289978,39793600.0,2298.810059,1614580000
2010-08-10,10696.629883,203490000,1122.920044,3979360000,0.07,1015.0,654.840027,39793600.0,2280.060059,2039590000
2010-08-11,10631.820313,219330000,1116.890015,4511860000,0.067,134.0,639.200012,45118600.0,2236.929932,2274460000
2010-08-12,10361.580078,221030000,1081.47998,4521050000,0.07,233.0,613.840027,45210500.0,2164.639893,2189680000
2010-08-13,10320.330078,151620000,1082.219971,3328890000,0.0645,295.0,615.469971,33288900.0,2183.090088,1605040000
2010-08-16,10303.070313,146040000,1077.48999,3142450000,0.0655,915.0,606.710022,31424500.0,2161.310059,1627620000
2010-08-17,10297.629883,191340000,1081.160034,3968210000,0.07,203.0,620.150024,39682100.0,2197.090088,1736870000
2010-08-18,10398.589844,168560000,1092.079956,3724260000,0.068,50.0,625.830017,37242600.0,2205.300049,1654560000
2010-08-19,10411.150391,227740000,1092.439941,4290540000,0.0667,276.0,625.320007,42905400.0,2204.800049,2094800000
2010-08-20,10270.980469,251150000,1075.630005,3761570000,0.0655,688.0,610.950012,37615700.0,2172.26001,1898500000
2010-08-23,10215.509766,173000000,1073.359985,3210950000,0.06491,444.0,613.789978,32109500.0,2188.340088,1665900000
2010-08-24,10173.049805,223680000,1063.199951,4436330000,0.065,278.0,596.909973,44363300.0,2131.0,2141650000
2010-08-25,10040.150391,183890000,1048.97998,4360190000,0.0648,251.0,592.130005,43601900.0,2109.149902,2019480000
2010-08-26,10059.900391,176330000,1056.280029,3646710000,0.064,583.0,606.539978,36467100.0,2148.48999,1804510000
2010-08-27,9982.179688,207760000,1049.27002,4102460000,0.065,399.0,604.6900019999999,41024600.0,2134.159912,2134550000
2010-08-30,10145.580078,150480000,1062.900024,2917990000,0.06497,933.0,614.27002,29179900.0,2145.76001,1585200000
2010-08-31,10006.419922,255420000,1046.880005,4038770000,0.06,436.0,600.469971,40387700.0,2109.76001,2084110000
2010-09-01,10016.009766,205710000,1049.719971,4396880000,0.0629,498.0,603.330017,43968800.0,2142.75,2133970000
2010-09-02,10270.080078,149930000,1080.660034,3704210000,0.0634,54.0,624.52002,37042100.0,2178.98999,1680590000
2010-09-03,10321.919922,168600000,1093.609985,3534500000,0.06085,202.0,637.789978,35345000.0,2227.959961,1647790000
2010-09-07,10446.799805,149040000,1102.599976,3107380000,0.061,143.0,641.0599980000001,31073800.0,2227.26001,1685240000
2010-09-08,10338.490234,166760000,1092.359985,3224640000,0.062,107.0,631.26001,32246400.0,2216.070068,2018210000
2010-09-09,10388.139648,163590000,1101.150024,3387770000,0.061110000000000005,301.0,639.25,33877700.0,2251.090088,1706650000
2010-09-10,10415.009766,140320000,1104.569946,3061160000,0.0618,491.0,636.080017,30611600.0,2239.080078,1692470000
2010-09-13,10458.599609,190720000,1113.380005,4521050000,0.062189999999999995,876.0,641.400024,45210500.0,2263.800049,1937630000
2010-09-14,10544.730469,192410000,1121.160034,4521050000,0.061989999999999996,223.0,650.6099849999999,45210500.0,2281.310059,2079030000
2010-09-15,10526.419922,167420000,1119.430054,3369840000,0.0604,45.0,647.1099849999999,33698400.0,2283.169922,2067130000
2010-09-16,10571.75,170300000,1123.890015,3364080000,0.0619,438.0,650.9400019999999,33640800.0,2297.51001,1809280000
2010-09-17,10595.549805,367230000,1126.390015,4086140000,0.059,427.0,651.200012,40861400.0,2318.419922,2432480000
2010-09-20,10608.080078,157120000,1126.569946,3364080000,0.0621,359.0,652.8599849999999,33640800.0,2322.800049,1989520000
2010-09-21,10753.389648,186740000,1142.819946,4175660000,0.06265,717.0,669.530029,41756600.0,2355.27002,2125100000
2010-09-22,10761.110352,168590000,1139.48999,3911070000,0.0622,970.0,662.48999,39110700.0,2339.909912,2170210000
2010-09-23,10738.480469,156830000,1131.099976,3847850000,0.062310000000000004,42.0,652.01001,38478500.0,2316.709961,1923110000
2010-09-24,10664.389648,179270000,1131.689941,4123950000,0.0622,133.0,655.909973,41239500.0,2356.26001,1993380000
2010-09-27,10860.030273,143910000,1148.640015,3587860000,0.0622,439.0,671.02002,35878600.0,2379.72998,1873120000
2010-09-28,10809.169922,167110000,1142.310059,4025840000,0.0619,1450.0,669.73999,40258400.0,2373.1298829999996,2125730000
2010-09-29,10857.980469,158830000,1146.75,3990280000,0.06191,488.0,672.710022,39902800.0,2372.3701170000004,2077930000
2010-09-30,10836.040039,214540000,1145.969971,4284160000,0.0619,106.0,681.51001,42841600.0,2390.959961,2418300000
2010-10-01,10789.719727,161890000,1143.48999,4298910000,0.061970000000000004,802.0,680.950012,42989100.0,2386.820068,1932650000
2010-10-04,10828.849609,160370000,1144.959961,3604110000,0.0613,1699.0,679.280029,36041100.0,2362.25,1901980000
2010-10-05,10752.780273,216240000,1140.680054,4068840000,0.0614,2091.0,669.429993,40688400.0,2368.52002,2203470000
2010-10-06,10936.790039,163440000,1159.810059,4073160000,0.06281,2812.0,687.969971,40731600.0,2395.159912,2103800000
2010-10-07,10968.410156,141920000,1161.569946,3910550000,0.067,10784.0,685.27002,39105500.0,2391.6298829999996,1846240000
2010-10-08,10948.5,152280000,1158.359985,3871420000,0.08685,16104.0,684.5599980000001,38714200.0,2384.76001,2000980000
2010-10-11,11006.929688,114830000,1165.319946,2505900000,0.095,2396.0,693.679993,31181100.0,2403.459961,1539990000
2010-10-12,11010.790039,155150000,1164.280029,4076170000,0.0949,4558.0,693.460022,40761700.0,2397.699951,1960920000
2010-10-13,11022.820313,224920000,1171.319946,4969410000,0.105,3701.0,698.97998,49694100.0,2432.550049,2294450000
2010-10-14,11096.990234,196170000,1177.819946,4969410000,0.102,2554.0,706.369995,49694100.0,2441.209961,2014540000
2010-10-15,11096.009766,319210000,1177.469971,5724910000,0.105,633.0,709.0599980000001,57249100.0,2461.699951,2232810000
2010-10-18,11062.629883,190290000,1176.829956,4450050000,0.1024,623.0,703.159973,44500500.0,2470.1201170000004,1724710000
2010-10-19,11139.599609,247640000,1178.640015,5600120000,0.097,3221.0,702.429993,56001200.0,2442.209961,2241840000
2010-10-20,10974.519531,220140000,1166.73999,5027880000,0.099,4616.0,696.960022,50278800.0,2443.199951,2016770000
2010-10-21,11105.240234,178060000,1179.819946,4625470000,0.107,3665.0,705.330017,46254700.0,2470.719971,2135480000
2010-10-22,11146.410156,104570000,1180.52002,3177890000,0.1025,481.0,699.820007,31778900.0,2461.600098,1648180000
2010-10-25,11133.400391,168110000,1184.73999,4221380000,0.132,2995.0,705.659973,42213800.0,2491.6201170000004,1746320000
2010-10-26,11163.139648,159040000,1184.880005,4203680000,0.1503,11594.0,704.1900019999999,42036800.0,2476.51001,1914350000
2010-10-27,11168.400391,167080000,1183.839966,4335670000,0.1877,4009.0,703.179993,43356700.0,2484.090088,2013240000
2010-10-28,11127.339844,156250000,1184.469971,4283460000,0.1731,5380.0,707.73999,42834600.0,2516.159912,1998340000
2010-10-29,11120.450195,189650000,1183.869995,3537880000,0.19,5112.0,701.030029,35378800.0,2505.98999,2068700000
2010-11-01,11120.299805,150130000,1185.709961,4129180000,0.1925,4049.0,706.130005,41291800.0,2520.449951,1904790000
2010-11-02,11125.219727,150390000,1187.859985,3866200000,0.1955,1121.0,698.5599980000001,38662000.0,2525.939941,1914980000
2010-11-03,11184.879883,177580000,1193.790039,4665480000,0.1938,11769.0,713.130005,46654800.0,2532.830078,1990410000
2010-11-04,11216.650391,234680000,1198.339966,5695470000,0.1931,6229.0,715.130005,56954700.0,2569.27002,2492050000
2010-11-05,11435.219727,211670000,1221.199951,5637460000,0.23,8757.0,733.549988,56374600.0,2577.6298829999996,2092850000
2010-11-08,11439.540039,143990000,1223.23999,3937230000,0.34,38339.0,734.460022,39372300.0,2570.860107,1799330000
2010-11-09,11403.589844,161910000,1223.589966,4848040000,0.243,12808.0,737.8599849999999,48480400.0,2587.080078,2157370000
2010-11-10,11342.80957,164170000,1213.140015,4561300000,0.21,6110.0,726.76001,45613000.0,2564.310059,1998930000
2010-11-11,11326.69043,296660000,1213.040039,3931120000,0.24,1111.0,734.169983,39311200.0,2534.23999,2559980000
2010-11-12,11281.280273,217650000,1209.069946,4213620000,0.2231,10494.0,727.73999,42136200.0,2540.469971,2191790000
2010-11-15,11194.019531,155660000,1200.439941,3503370000,0.279,2337.0,722.349976,35033700.0,2529.02002,1852210000
2010-11-16,11194.700195,254570000,1194.790039,5116380000,0.2682,8609.0,715.049988,51163800.0,2494.209961,2234090000
2010-11-17,11017.830078,160250000,1178.329956,3904780000,0.223,8662.0,706.419983,39047800.0,2471.27002,1816260000
2010-11-18,11010.490234,171770000,1183.75,4687260000,0.2299,10253.0,713.960022,46872600.0,2504.409912,2046660000
2010-11-19,11180.769531,219400000,1196.119995,3675390000,0.2678,583.0,720.659973,36753900.0,2510.790039,1839670000
2010-11-22,11201.660156,152850000,1198.069946,3689500000,0.2767,7818.0,722.340027,36895000.0,2509.389893,1850570000
2010-11-23,11177.599609,192820000,1192.51001,4133070000,0.2879,1361.0,720.070007,41330700.0,2504.209961,1892260000
2010-11-24,11037.349609,138280000,1183.699951,3384250000,0.2829,710.0,725.450012,33842500.0,2519.889893,1634640000
2010-11-26,11183.5,68400000,1194.160034,1613820000,0.28,9510.0,736.52002,16138200.0,2525.909912,623980000
2010-11-29,11083.75,151530000,1189.079956,3673450000,0.27,8802.0,732.710022,36734500.0,2522.23999,1683260000
2010-11-30,11049.719727,233770000,1182.959961,4284700000,0.2299,4570.0,725.5599980000001,42847000.0,2497.1201170000004,2317480000
2010-12-01,11007.230469,202520000,1186.599976,4548110000,0.2082,1752.0,734.97998,45481100.0,2535.189941,2109940000
2010-12-02,11255.929688,212090000,1206.810059,4970800000,0.2275,4800.0,743.1400150000001,49708000.0,2553.679932,2038130000
2010-12-03,11361.879883,149440000,1219.930054,3735780000,0.255,633.0,748.830017,37357800.0,2569.02002,1810400000
2010-12-06,11381.330078,122240000,1223.869995,3527370000,0.19,863.0,755.289978,35273700.0,2591.280029,1617030000
2010-12-07,11363.849609,175720000,1227.25,6970630000,0.204,5411.0,764.900024,69706300.0,2623.149902,1906290000
2010-12-08,11354.450195,152510000,1225.02002,4607590000,0.233,789.0,766.179993,46075900.0,2604.570068,1763460000
2010-12-09,11370.44043,167970000,1230.140015,4522510000,0.2388,4411.0,768.6400150000001,45225100.0,2623.149902,1924980000
2010-12-10,11370.05957,151820000,1233.849976,4547310000,0.2,328.0,768.219971,45473100.0,2623.280029,1736730000
2010-12-13,11406.160156,151190000,1242.52002,4361240000,0.22,1425.0,777.039978,43612400.0,2645.350098,1835330000
2010-12-14,11429.240234,149860000,1241.839966,4132350000,0.2299,2403.0,774.070007,41323500.0,2631.340088,1853270000
2010-12-15,11475.639648,189670000,1241.579956,4407340000,0.2467,901.0,771.039978,44073400.0,2625.810059,1863980000
2010-12-16,11457.929688,163040000,1236.339966,4736820000,0.238,3522.0,771.039978,47368200.0,2620.560059,1735290000
2010-12-17,11499.019531,358300000,1243.630005,4632470000,0.25,130.0,777.080017,46324700.0,2643.350098,2421830000
2010-12-20,11491.299805,125360000,1245.76001,3548140000,0.2401,2769.0,779.51001,35481400.0,2651.97998,1707950000
2010-12-21,11478.360352,119420000,1249.430054,3479670000,0.267,2291.0,785.6099849999999,34796700.0,2658.939941,1647550000
2010-12-22,11532.169922,122040000,1254.939941,1285590000,0.24,949.0,790.460022,12855900.0,2669.0,1614040000
2010-12-23,11559.110352,100840000,1257.530029,2515020000,0.25,2160.0,790.630005,25150200.0,2667.419922,1270290000
2010-12-27,11572.80957,76820000,1254.660034,1992470000,0.265,1270.0,786.900024,19924700.0,2657.090088,1097100000
2010-12-28,11554.799805,114100000,1259.099976,2478450000,0.265,4238.0,793.179993,24784500.0,2671.850098,1130200000
2010-12-29,11572.740234,77800000,1258.780029,2214380000,0.281,5363.0,789.8099980000001,22143800.0,2667.179932,1122150000
2010-12-30,11585.379883,76820000,1259.439941,1970720000,0.3,759.0,789.840027,19707200.0,2665.679932,1074350000
2010-12-31,11569.330078,93330000,1256.76001,1799770000,0.3,428.0,788.969971,17997700.0,2660.580078,1026600000
2011-01-03,11577.429688,203420000,1257.619995,4286670000,0.3,420.0,793.539978,42866700.0,2676.649902,1919660000
2011-01-04,11670.900391,178630000,1272.949951,4796420000,0.295,548.0,798.539978,47964200.0,2699.860107,2015440000
2011-01-05,11688.610352,169990000,1268.780029,4764920000,0.2989,106.0,784.25,47649200.0,2673.909912,2060750000
2011-01-06,11716.929688,193080000,1276.290039,4844100000,0.299,1031.0,795.5599980000001,48441000.0,2704.3798829999996,2095490000
2011-01-07,11696.860352,188720000,1274.410034,4963110000,0.298,13152.0,792.450012,49631100.0,2712.75,1976220000
2011-01-10,11672.339844,150340000,1270.839966,4036450000,0.323,3360.0,784.51001,40364500.0,2691.469971,1868870000
2011-01-11,11638.509766,157440000,1272.579956,4050750000,0.3266,1578.0,794.5599980000001,40507500.0,2719.600098,1893100000
2011-01-12,11673.620117,144960000,1275.650024,4226940000,0.3266,10508.0,795.820007,42269400.0,2731.449951,1873960000
2011-01-13,11753.700195,161660000,1285.780029,4310840000,0.3188,7147.0,801.3599849999999,43108400.0,2734.929932,1923900000
2011-01-14,11732.129883,200770000,1282.900024,4661590000,0.3176,10691.0,800.650024,46615900.0,2732.47998,2020210000
2011-01-18,11783.820313,203390000,1293.219971,5284990000,0.3495,4950.0,807.570007,52849900.0,2744.800049,2020190000
2011-01-19,11834.209961,166250000,1294.52002,4743710000,0.313,2247.0,806.679993,47437100.0,2762.810059,2130930000
2011-01-20,11823.700195,180800000,1280.849976,4935320000,0.313,6900.0,781.960022,49353200.0,2712.399902,2323250000
2011-01-21,11822.950195,249480000,1283.630005,4935320000,0.39,3351.0,781.960022,49353200.0,2716.919922,1916960000
2011-01-24,11873.429688,184000000,1283.290039,3902470000,0.4424,4516.0,773.710022,39024700.0,2693.030029,1871300000
2011-01-25,11980.519531,191950000,1288.170044,4595380000,0.4199,901.0,775.650024,45953800.0,2704.25,1936120000
2011-01-26,11978.849609,168320000,1291.969971,4730980000,0.41,6315.0,781.659973,47309800.0,2724.52002,2031410000
2011-01-27,11985.360352,167770000,1297.51001,4309190000,0.417,12086.0,793.710022,43091900.0,2745.159912,2020550000
2011-01-28,11990.360352,214170000,1299.630005,5618630000,0.4212,2301.0,795.77002,56186300.0,2755.280029,2371140000
2011-01-31,11824.389648,206580000,1276.5,4167160000,0.4799,32708.0,778.400024,41671600.0,2693.300049,1952310000
2011-02-01,11892.5,180890000,1289.140015,5164500000,0.52,23264.0,785.289978,51645000.0,2717.610107,2255990000
2011-02-02,12038.269531,143440000,1305.910034,4098260000,0.7,4126.0,796.909973,40982600.0,2744.679932,2024600000
2011-02-03,12040.679688,143710000,1302.77002,4370990000,0.716,6064.0,796.119995,43709900.0,2746.73999,1941260000
2011-02-04,12061.730469,121780000,1307.01001,3925950000,0.69,33965.0,798.98999,39259500.0,2755.850098,1956710000
2011-02-07,12092.379883,132960000,1311.849976,3902270000,0.8997,1949.0,801.150024,39022700.0,2773.26001,1768090000
2011-02-08,12152.700195,126650000,1318.76001,3881530000,0.89,6306.0,808.099976,38815300.0,2782.409912,1803010000
2011-02-09,12229.290039,162910000,1322.47998,3922240000,0.918,47455.0,810.900024,39222400.0,2791.1298829999996,1930820000
2011-02-10,12239.660156,274440000,1318.130005,4184610000,1.09,25568.0,804.77002,41846100.0,2764.76001,2497540000
2011-02-11,12227.780273,184290000,1318.660034,4219300000,0.9803,13213.0,809.799988,42193000.0,2783.159912,2066700000
2011-02-14,12266.830078,146350000,1328.72998,3567040000,1.05,7532.0,822.219971,35670400.0,2810.189941,1964780000
2011-02-15,12266.75,142580000,1330.430054,3926860000,1.07,9085.0,824.659973,39268600.0,2809.02002,2006220000
2011-02-16,12219.790039,146270000,1329.51001,1966450000,1.05,7465.0,823.3099980000001,19664500.0,2815.090088,2276980000
2011-02-17,12287.719727,130860000,1334.369995,1966450000,1.05,4184.0,827.539978,19664500.0,2816.1201170000004,1939320000
2011-02-18,12318.669922,230040000,1340.380005,1162310000,1.04,32719.0,836.5599980000001,11623100.0,2833.350098,2109460000
2011-02-22,12389.740234,201860000,1338.910034,1322780000,0.8345,10650.0,828.219971,13227800.0,2795.439941,2262100000
2011-02-23,12211.80957,213490000,1315.439941,1330340000,0.8702,6057.0,813.159973,13303400.0,2755.199951,2479150000
2011-02-24,12104.55957,190860000,1307.089966,1222900000,0.9,12708.0,799.659973,12229000.0,2726.590088,2065290000
2011-02-25,12060.929688,147540000,1307.339966,3836030000,0.9974,4276.0,806.700012,38360300.0,2752.159912,1867820000
2011-02-28,12130.450195,199560000,1321.609985,1252850000,0.89,4108.0,825.8599849999999,12528500.0,2791.280029,2009500000
2011-03-01,12226.490234,183240000,1328.640015,1180420000,0.86,21413.0,825.23999,11804200.0,2791.080078,2212860000
2011-03-02,12057.339844,147270000,1305.469971,1025000000,0.9202,2533.0,806.179993,10250000.0,2735.050049,1986900000
2011-03-03,12068.009766,157840000,1312.369995,4340470000,0.9399,2520.0,810.8900150000001,43404700.0,2774.47998,1990380000
2011-03-04,12258.879883,166700000,1330.72998,4223740000,0.9391,2469.0,828.869995,42237400.0,2797.639893,1897900000
2011-03-07,12171.089844,176200000,1322.719971,3964730000,0.8999,13527.0,825.6400150000001,39647300.0,2793.189941,2189970000
2011-03-08,12085.870117,158610000,1311.050049,4531420000,0.885,3931.0,812.380005,45314200.0,2745.22998,1835540000
2011-03-09,12211.160156,128360000,1319.920044,3709520000,0.87,3881.0,822.460022,37095200.0,2756.340088,1996700000
2011-03-10,12211.429688,180660000,1315.719971,4723020000,0.8645,7895.0,812.76001,47230200.0,2719.290039,2363330000
2011-03-11,11976.959961,143670000,1293.430054,3740400000,0.9329,3301.0,796.0,37404000.0,2689.649902,1851810000
2011-03-14,12042.129883,163000000,1301.189941,4050370000,0.8925,4676.0,802.8099980000001,40503700.0,2695.659912,1782070000
2011-03-15,11988.69043,221930000,1288.459961,5201400000,0.8949,2405.0,786.0599980000001,52014000.0,2619.399902,2359830000
2011-03-16,11854.200195,254070000,1279.459961,5833000000,0.87,6761.0,790.700012,58330000.0,2652.919922,2596000000
2011-03-17,11614.889648,182260000,1261.609985,4134950000,0.86,6042.0,790.820007,41349500.0,2656.080078,1994360000
2011-03-18,11777.230469,355050000,1276.709961,4685500000,0.8254,10971.0,789.869995,46855000.0,2665.540039,1986900000
2011-03-21,11860.110352,143390000,1281.650024,4223730000,0.7411,2780.0,801.75,42237300.0,2675.469971,1751060000
2011-03-22,12036.370117,115660000,1298.290039,3576550000,0.759,9499.0,813.710022,35765500.0,2692.1298829999996,1657430000
2011-03-23,12018.400391,133940000,1292.189941,3842350000,0.809,11029.0,806.919983,38423500.0,2677.560059,1769950000
2011-03-24,12087.540039,131610000,1300.609985,4223740000,0.8497,12259.0,815.570007,42237400.0,2715.8798829999996,1954180000
2011-03-25,12170.709961,129790000,1311.800049,4223740000,0.8669,4225.0,820.52002,42237400.0,2746.340088,1857570000
2011-03-28,12221.19043,123070000,1315.449951,3215170000,0.799,3312.0,826.210022,32151700.0,2752.330078,1669260000
2011-03-29,12194.480469,129030000,1309.369995,3482580000,0.7925,2532.0,820.969971,34825800.0,2727.830078,1631160000
2011-03-30,12280.070313,140340000,1321.890015,3809570000,0.7897,5429.0,833.02002,38095700.0,2772.360107,1818410000
2011-03-31,12350.759766,186140000,1327.439941,3566270000,0.7846,2483.0,839.580017,35662700.0,2774.22998,1896420000
2011-04-01,12321.019531,147600000,1329.47998,4223740000,0.7741,1965.0,847.8699949999999,42237400.0,2796.669922,2090120000
2011-04-04,12374.599609,114660000,1333.560059,4223740000,0.68,6522.0,846.73999,42237400.0,2796.26001,1705920000
2011-04-05,12402.080078,142340000,1332.030029,3852280000,0.71,6264.0,849.330017,38522800.0,2787.780029,1954520000
2011-04-06,12386.660156,182350000,1335.939941,4223740000,0.74,8178.0,856.7199710000001,42237400.0,2808.110107,1996750000
2011-04-07,12426.450195,158590000,1334.819946,4005600000,0.7538,13854.0,854.0599980000001,40056000.0,2799.590088,1806900000
2011-04-08,12409.870117,122820000,1336.160034,3582810000,0.75,8940.0,854.0499880000001,35828100.0,2806.290039,1650810000
2011-04-11,12380.429688,109950000,1329.01001,3478970000,0.77,41333.0,841.5399779999999,34789700.0,2789.48999,2053190000
2011-04-12,12381.19043,137260000,1321.959961,4275490000,0.86,40467.0,830.179993,42754900.0,2755.889893,1818610000
2011-04-13,12263.650391,118950000,1314.030029,3850860000,0.9225,29643.0,827.6400150000001,38508600.0,2762.689941,1744940000
2011-04-14,12270.240234,140670000,1311.130005,3872630000,1.0,50488.0,818.460022,38726300.0,2743.1201170000004,1717650000
2011-04-15,12285.450195,234710000,1314.540039,4223740000,0.9899,30097.0,825.900024,42237400.0,2752.8701170000004,1785050000
2011-04-18,12339.709961,190220000,1313.349976,4223740000,1.16,14782.0,826.98999,42237400.0,2731.219971,1786230000
2011-04-19,12201.44043,149870000,1305.98999,3886300000,1.2,24691.0,821.5,38863000.0,2741.350098,1675970000
2011-04-20,12266.75,203900000,1319.119995,4236280000,1.14,46345.0,825.97998,42362800.0,2788.840088,2094470000
2011-04-21,12453.620117,166630000,1333.22998,3587240000,1.21,50929.0,843.179993,35872400.0,2820.77002,2094470000
2011-04-25,12505.990234,128660000,1337.140015,2142130000,1.56,40211.0,844.5,21421300.0,2820.280029,1480600000
2011-04-26,12480.860352,183980000,1336.75,3908060000,1.79,62403.0,845.9799800000001,39080600.0,2832.47998,2057740000
2011-04-27,12592.230469,160550000,1348.430054,4051570000,1.9,203392.0,852.9600220000001,40515700.0,2853.8798829999996,2071380000
2011-04-28,12689.900391,148760000,1353.859985,4036820000,2.21,148954.0,857.2000119999999,40368200.0,2862.820068,1983630000
2011-04-29,12763.459961,378620000,1360.140015,3479070000,2.88,214977.0,862.9600220000001,34790700.0,2869.73999,2455650000
2011-05-02,12810.160156,150960000,1365.209961,3846250000,3.2,56187.0,865.590027,38462500.0,2881.280029,2062630000
2011-05-03,12806.379883,191510000,1359.76001,4223740000,3.41,59434.0,853.080017,42237400.0,2859.300049,2214380000
2011-05-04,12806.290039,193720000,1355.900024,4223740000,3.41,52331.0,843.8800050000001,42237400.0,2842.919922,2209580000
2011-05-05,12723.650391,176950000,1344.160034,3846250000,3.33,80063.0,828.210022,38462500.0,2812.840088,2227690000
2011-05-06,12580.759766,168320000,1340.23999,4223740000,3.45,64359.0,829.210022,42237400.0,2840.709961,2043740000
2011-05-09,12637.830078,133940000,1340.199951,4265250000,3.8,266466.0,832.380005,42652500.0,2828.23999,1649110000
2011-05-10,12685.129883,156000000,1348.339966,4223740000,5.81,281496.0,846.400024,42237400.0,2851.909912,2018000000
2011-05-11,12745.870117,200680000,1354.51001,3846250000,5.5,184839.0,855.900024,38462500.0,2867.159912,2258770000
2011-05-12,12629.959961,216510000,1339.390015,3777210000,6.3,478840.0,837.01001,37772100.0,2833.669922,2209650000
2011-05-13,12695.650391,169940000,1348.689941,3426660000,8.2,435571.0,848.0,34266600.0,2859.699951,1917050000
2011-05-16,12594.769531,192310000,1334.77002,3846250000,8.03,265868.0,831.75,38462500.0,2815.899902,2066020000
2011-05-17,12541.330078,192830000,1326.099976,4053970000,7.19,181331.0,819.25,40539700.0,2769.169922,2220440000
2011-05-18,12471.780273,175120000,1328.540039,3922030000,6.88,170134.0,821.909973,39220300.0,2782.649902,1875150000
2011-05-19,12561.459961,158470000,1342.400024,3626110000,6.81,278992.0,837.799988,36261100.0,2824.050049,1753390000
2011-05-20,12604.719727,174980000,1342.0,4066020000,5.59,185640.0,834.650024,40660200.0,2815.959961,1780140000
2011-05-23,12511.360352,150720000,1333.069946,3255580000,7.15,211827.0,820.049988,32555800.0,2761.959961,1795680000
2011-05-24,12381.570313,145920000,1317.699951,3846250000,7.42,510905.0,815.919983,38462500.0,2766.699951,1875370000
2011-05-25,12355.450195,145750000,1316.359985,4109670000,8.4,244820.0,809.3900150000001,41096700.0,2739.98999,1894510000
2011-05-26,12391.629883,149070000,1320.640015,3259470000,8.8,125149.0,818.909973,32594700.0,2756.310059,1904400000
2011-05-27,12398.05957,126030000,1325.689941,3124560000,8.5,103463.0,832.380005,31245600.0,2789.02002,1641320000
2011-05-31,12443.400391,208290000,1331.099976,4696240000,8.74,400564.0,843.320007,46962400.0,2824.25,2450090000
2011-06-01,12569.410156,183020000,1345.199951,4241090000,9.57,415112.0,846.5399779999999,42410900.0,2829.389893,2254850000
2011-06-02,12289.610352,156370000,1314.550049,3762170000,10.6,954513.0,822.179993,37621700.0,2773.76001,1919030000
2011-06-03,12247.799805,157740000,1312.939941,3505030000,14.29,729670.0,820.679993,35050300.0,2740.48999,1936400000
2011-06-06,12151.19043,166600000,1300.26001,3555980000,18.549999,1068903.0,808.130005,35559800.0,2728.310059,1878150000
2011-06-07,12090.179688,162610000,1286.310059,3846250000,23.92,2858820.0,800.1900019999999,38462500.0,2712.790039,1847300000
2011-06-08,12066.269531,156870000,1284.630005,3970810000,29.6,1861589.0,794.869995,39708100.0,2693.689941,2089320000
2011-06-09,12049.469727,149700000,1279.630005,3332510000,28.92,2274786.0,790.289978,33325100.0,2678.52002,1704960000
2011-06-10,12124.169922,178310000,1288.599976,3846250000,23.950001,2146587.0,788.51001,38462500.0,2675.100098,1972000000
2011-06-13,11945.330078,153370000,1271.310059,4132520000,19.84,696003.0,781.840027,41325200.0,2649.300049,1847050000
2011-06-14,11951.379883,159620000,1272.219971,3500280000,19.280001000000002,545336.0,777.169983,35002800.0,2662.72998,1701300000
2011-06-15,12075.120117,182500000,1287.869995,4070500000,19.49,927743.0,786.97998,40705000.0,2653.169922,1982430000
