"Date","DJIA"
"10/16/1916","101.42"
"10/17/1916","102.42"
"10/18/1916","102.35"
"10/19/1916","102.55"
"10/20/1916","103.68"
"10/21/1916","103.88"
"10/23/1916","105.17"
"10/24/1916","105.15"
"10/25/1916","104.57"
"10/26/1916","104.56"
"10/27/1916","105.28"
"10/28/1916","104.83"
"10/30/1916","104.3"
"10/31/1916","104.61"
"11/1/1916","105.9"
"11/2/1916","105.7"
"11/3/1916","106.28"
"11/4/1916","105.93"
"11/6/1916","107.21"
"11/8/1916","106.83"
"11/9/1916","107.68"
"11/10/1916","107.65"
"11/11/1916","106.72"
"11/13/1916","105.63"
"11/14/1916","107.04"
"11/15/1916","107.72"
"11/16/1916","108.48"
"11/17/1916","109.62"
"11/18/1916","110.13"
"11/20/1916","110.1"
"11/21/1916","110.15"
"11/22/1916","108.65"
"11/23/1916","107.48"
"11/24/1916","109.07"
"11/25/1916","109.95"
"11/27/1916","108.23"
"11/28/1916","107.01"
"11/29/1916","105.97"
"12/1/1916","106.17"
"12/2/1916","106.81"
"12/4/1916","106.2"
"12/5/1916","106.43"
"12/6/1916","106.76"
"12/7/1916","106.43"
"12/8/1916","106.51"
"12/9/1916","105.68"
"12/11/1916","104.67"
"12/12/1916","100.35"
"12/13/1916","102.61"
"12/14/1916","98.23"
"12/15/1916","97.93"
"12/16/1916","99.11"
"12/18/1916","98.07"
"12/19/1916","97.76"
"12/20/1916","95.26"
"12/21/1916","90.16"
"12/22/1916","95.09"
"12/23/1916","94.6"
"12/26/1916","96.1"
"12/27/1916","95.63"
"12/28/1916","94.01"
"12/29/1916","95"
"1/2/1917","96.15"
"1/3/1917","99.18"
"1/4/1917","97.15"
"1/5/1917","96.16"
"1/6/1917","96.75"
"1/8/1917","96.4"
"1/9/1917","97.64"
"1/10/1917","95.7"
"1/11/1917","96.02"
"1/12/1917","95.75"
"1/13/1917","95.13"
"1/15/1917","95.59"
"1/16/1917","97.55"
"1/17/1917","96.6"
"1/18/1917","97.5"
"1/19/1917","97.35"
"1/20/1917","97.97"
"1/22/1917","96.6"
"1/23/1917","96.26"
"1/24/1917","96.66"
"1/25/1917","97.41"
"1/26/1917","97.36"
"1/27/1917","96.71"
"1/29/1917","95.78"
"1/30/1917","95.83"
"1/31/1917","95.43"
"2/1/1917","88.52"
"2/2/1917","87.01"
"2/3/1917","89.97"
"2/5/1917","92.03"
"2/6/1917","92.81"
"2/7/1917","92.19"
"2/8/1917","90.94"
"2/9/1917","90.2"
"2/10/1917","91.56"
"2/13/1917","92.37"
"2/14/1917","91.86"
"2/15/1917","91.65"
"2/16/1917","91.81"
"2/17/1917","92.7"
"2/19/1917","93.66"
"2/20/1917","94.91"
"2/21/1917","93.97"
"2/23/1917","92.56"
"2/24/1917","92.22"
"2/26/1917","93.35"
"2/27/1917","92.68"
"2/28/1917","91.56"
"3/1/1917","91.1"
"3/2/1917","92.82"
"3/3/1917","93.63"
"3/5/1917","95.04"
"3/6/1917","95.3"
"3/7/1917","95.3"
"3/8/1917","95.28"
"3/9/1917","96.46"
"3/10/1917","96.78"
"3/12/1917","95.03"
"3/13/1917","95.05"
"3/14/1917","95.16"
"3/15/1917","95.63"
"3/16/1917","95.65"
"3/17/1917","96.22"
"3/19/1917","96.97"
"3/20/1917","98.2"
"3/21/1917","97.61"
"3/22/1917","96.78"
"3/23/1917","97.27"
"3/24/1917","97.73"
"3/26/1917","96.32"
"3/27/1917","96.46"
"3/28/1917","97.01"
"3/29/1917","96.75"
"3/30/1917","96.72"
"3/31/1917","95.41"
"4/2/1917","97.06"
"4/3/1917","96.34"
"4/4/1917","95.83"
"4/5/1917","94.61"
"4/7/1917","93.1"
"4/9/1917","92.41"
"4/10/1917","91.2"
"4/11/1917","92.82"
"4/12/1917","93.1"
"4/13/1917","93.18"
"4/14/1917","93.76"
"4/16/1917","92.21"
"4/17/1917","91.87"
"4/18/1917","91.63"
"4/19/1917","91.83"
"4/20/1917","90.84"
"4/21/1917","90.98"
"4/23/1917","90.96"
"4/24/1917","90.66"
"4/25/1917","92.98"
"4/26/1917","93.06"
"4/27/1917","93.1"
"4/28/1917","92.65"
"4/30/1917","93.23"
"5/1/1917","93.42"
"5/2/1917","92.48"
"5/3/1917","90.98"
"5/4/1917","90.45"
"5/5/1917","90.2"
"5/7/1917","91.2"
"5/8/1917","90.22"
"5/9/1917","89.08"
"5/10/1917","90.41"
"5/11/1917","89.77"
"5/12/1917","89.62"
"5/14/1917","90.78"
"5/15/1917","90.19"
"5/16/1917","92.26"
"5/17/1917","92.75"
"5/18/1917","91.96"
"5/19/1917","92.37"
"5/21/1917","93.47"
"5/22/1917","94.09"
"5/23/1917","94.26"
"5/24/1917","95.2"
"5/25/1917","96.76"
"5/26/1917","97.58"
"5/28/1917","97.2"
"5/29/1917","97.41"
"5/31/1917","97.38"
"6/1/1917","97.89"
"6/2/1917","97.59"
"6/4/1917","97"
"6/6/1917","98.43"
"6/7/1917","98.16"
"6/8/1917","98.58"
"6/9/1917","99.08"
"6/11/1917","97.86"
"6/12/1917","97.52"
"6/13/1917","98.31"
"6/14/1917","97.95"
"6/15/1917","97.22"
"6/16/1917","96.95"
"6/18/1917","94.89"
"6/19/1917","95.36"
"6/20/1917","94.78"
"6/21/1917","95.77"
"6/22/1917","96.63"
"6/23/1917","97.6"
"6/25/1917","97.57"
"6/26/1917","96.81"
"6/27/1917","95.98"
"6/28/1917","95.41"
"6/29/1917","95.38"
"6/30/1917","95.87"
"7/2/1917","95.23"
"7/3/1917","95.31"
"7/5/1917","93.57"
"7/6/1917","93.9"
"7/7/1917","94.28"
"7/9/1917","93.64"
"7/10/1917","93.1"
"7/11/1917","94.14"
"7/12/1917","93.64"
"7/13/1917","92.33"
"7/14/1917","92.57"
"7/16/1917","91.38"
"7/17/1917","91.95"
"7/18/1917","91.05"
"7/19/1917","90.48"
"7/20/1917","91.59"
"7/21/1917","92.61"
"7/23/1917","91.61"
"7/24/1917","91.26"
"7/25/1917","91.24"
"7/26/1917","91.42"
"7/27/1917","91.75"
"7/28/1917","92.11"
"7/30/1917","92.13"
"7/31/1917","91.75"
"8/1/1917","92.26"
"8/2/1917","92.87"
"8/3/1917","92.96"
"8/6/1917","93.85"
"8/7/1917","93.3"
"8/8/1917","91.47"
"8/9/1917","92.23"
"8/10/1917","91.9"
"8/11/1917","91.81"
"8/13/1917","92.65"
"8/14/1917","91.69"
"8/15/1917","92.1"
"8/16/1917","91.44"
"8/17/1917","91.61"
"8/18/1917","91.42"
"8/20/1917","91.27"
"8/21/1917","90.75"
"8/22/1917","89.16"
"8/23/1917","88.15"
"8/24/1917","88.91"
"8/25/1917","89.06"
"8/27/1917","88.4"
"8/28/1917","86.12"
"8/29/1917","85.95"
"8/30/1917","84.51"
"8/31/1917","83.4"
"9/4/1917","81.2"
"9/5/1917","83.66"
"9/6/1917","83.42"
"9/7/1917","83.49"
"9/8/1917","83.18"
"9/10/1917","83.88"
"9/11/1917","83.51"
"9/12/1917","82.19"
"9/13/1917","83.14"
"9/14/1917","83.44"
"9/15/1917","83.04"
"9/17/1917","81.55"
"9/18/1917","81.63"
"9/19/1917","84.01"
"9/20/1917","84.82"
"9/21/1917","85.23"
"9/22/1917","84.53"
"9/24/1917","85.7"
"9/25/1917","86.02"
"9/26/1917","84.61"
"9/27/1917","84.6"
"9/28/1917","83.46"
"9/29/1917","83.81"
"10/1/1917","83.58"
"10/2/1917","83.49"
"10/3/1917","82.45"
"10/4/1917","80.62"
"10/5/1917","81.75"
"10/6/1917","81.35"
"10/8/1917","80.48"
"10/9/1917","79.26"
"10/10/1917","77.32"
"10/11/1917","77.83"
"10/15/1917","75.13"
"10/16/1917","77.08"
"10/17/1917","76.11"
"10/18/1917","77.85"
"10/19/1917","78.21"
"10/20/1917","79.8"
"10/22/1917","79.06"
"10/23/1917","78.5"
"10/24/1917","78.3"
"10/25/1917","77.68"
"10/26/1917","77.35"
"10/27/1917","78.91"
"10/29/1917","76.28"
"10/30/1917","75.53"
"10/31/1917","74.5"
"11/1/1917","71.41"
"11/2/1917","72.52"
"11/3/1917","72.32"
"11/5/1917","69.93"
"11/7/1917","71.54"
"11/8/1917","68.58"
"11/9/1917","69.36"
"11/10/1917","70.3"
"11/12/1917","70.65"
"11/13/1917","70.35"
"11/14/1917","69.15"
"11/15/1917","69.1"
"11/16/1917","69.75"
"11/17/1917","70.41"
"11/19/1917","71.51"
"11/20/1917","72.8"
"11/21/1917","73.57"
"11/22/1917","72.95"
"11/23/1917","74.23"
"11/24/1917","73.51"
"11/26/1917","74.03"
"11/27/1917","73.8"
"11/28/1917","73.25"
"11/30/1917","72.65"
"12/1/1917","72.86"
"12/3/1917","72.55"
"12/4/1917","70.72"
"12/5/1917","71.68"
"12/6/1917","71.01"
"12/7/1917","70.29"
"12/8/1917","70.31"
"12/10/1917","70.49"
"12/11/1917","68.78"
"12/12/1917","67.3"
"12/13/1917","66.96"
"12/14/1917","68.65"
"12/15/1917","67.53"
"12/17/1917","67.08"
"12/18/1917","67.31"
"12/19/1917","65.95"
"12/20/1917","67.13"
"12/21/1917","68.25"
"12/22/1917","68.23"
"12/24/1917","69.29"
"12/26/1917","68.33"
"12/27/1917","70.49"
"12/28/1917","72.13"
"12/29/1917","72.45"
"12/31/1917","74.38"
"1/2/1918","76.68"
"1/3/1918","76.18"
"1/4/1918","75.56"
"1/5/1918","73.75"
"1/7/1918","74.86"
"1/8/1918","74.63"
"1/9/1918","75.61"
"1/10/1918","76.33"
"1/11/1918","75"
"1/12/1918","74.48"
"1/14/1918","73.48"
"1/15/1918","73.38"
"1/16/1918","74.6"
"1/17/1918","74.48"
"1/18/1918","74.55"
"1/19/1918","74.89"
"1/21/1918","76.11"
"1/22/1918","75.75"
"1/23/1918","75.43"
"1/24/1918","75.92"
"1/25/1918","76.5"
"1/26/1918","76.44"
"1/29/1918","77.13"
"1/30/1918","76.98"
"1/31/1918","79.8"
"2/1/1918","79.28"
"2/2/1918","79.77"
"2/5/1918","79.28"
"2/6/1918","78.93"
"2/7/1918","77.78"
"2/8/1918","78.44"
"2/9/1918","78.98"
"2/13/1918","78.73"
"2/14/1918","78.71"
"2/15/1918","79.96"
"2/16/1918","80.08"
"2/18/1918","81.53"
"2/19/1918","82.08"
"2/20/1918","81.28"
"2/21/1918","80.53"
"2/23/1918","79.88"
"2/25/1918","79.17"
"2/26/1918","80.65"
"2/27/1918","80.5"
"2/28/1918","80.39"
"3/1/1918","79.93"
"3/2/1918","78.98"
"3/4/1918","79.01"
"3/5/1918","79.5"
"3/6/1918","79.2"
"3/7/1918","79.53"
"3/8/1918","79.5"
"3/9/1918","79.71"
"3/11/1918","79.78"
"3/12/1918","78.67"
"3/13/1918","78.68"
"3/14/1918","79.13"
"3/15/1918","79.06"
"3/16/1918","78.98"
"3/18/1918","77.93"
"3/19/1918","78.13"
"3/20/1918","78.14"
"3/21/1918","78.71"
"3/22/1918","77.71"
"3/23/1918","76.24"
"3/25/1918","76.45"
"3/26/1918","76.49"
"3/27/1918","76.72"
"3/28/1918","76.41"
"3/30/1918","76.72"
"4/1/1918","77.16"
"4/2/1918","76.69"
"4/3/1918","77.01"
"4/4/1918","77.42"
"4/5/1918","77.03"
"4/6/1918","77.95"
"4/8/1918","77.69"
"4/9/1918","77.4"
"4/10/1918","76.85"
"4/11/1918","75.58"
"4/12/1918","76.25"
"4/13/1918","76.01"
"4/15/1918","77.51"
"4/16/1918","77.21"
"4/17/1918","76.89"
"4/18/1918","78.11"
"4/19/1918","78.6"
"4/20/1918","79.73"
"4/22/1918","79.42"
"4/23/1918","78.3"
"4/24/1918","78.01"
"4/25/1918","77.88"
"4/26/1918","78.23"
"4/27/1918","77.86"
"4/29/1918","77.79"
"4/30/1918","77.51"
"5/1/1918","78.16"
"5/2/1918","78.9"
"5/3/1918","78.64"
"5/4/1918","78.59"
"5/6/1918","79.36"
"5/7/1918","80.51"
"5/8/1918","80.32"
"5/9/1918","81.3"
"5/10/1918","81.29"
"5/11/1918","81.82"
"5/13/1918","82.16"
"5/14/1918","82.21"
"5/15/1918","84.04"
"5/16/1918","84.03"
"5/17/1918","83.5"
"5/18/1918","83.35"
"5/20/1918","82.47"
"5/21/1918","82.87"
"5/22/1918","82.22"
"5/23/1918","82.21"
"5/24/1918","81.58"
"5/25/1918","81.16"
"5/27/1918","78.65"
"5/28/1918","78.42"
"5/29/1918","78.44"
"5/31/1918","78.08"
"6/1/1918","77.93"
"6/3/1918","78.55"
"6/4/1918","79.6"
"6/5/1918","79.54"
"6/6/1918","78.95"
"6/7/1918","78.53"
"6/8/1918","79.16"
"6/10/1918","78.93"
"6/11/1918","79.1"
"6/12/1918","79.76"
"6/13/1918","80.53"
"6/14/1918","80.61"
"6/15/1918","81.21"
"6/17/1918","80.61"
"6/18/1918","80.98"
"6/19/1918","80.93"
"6/20/1918","81.83"
"6/21/1918","81.65"
"6/22/1918","81.95"
"6/24/1918","82.5"
"6/25/1918","82.4"
"6/26/1918","83.02"
"6/27/1918","82.78"
"6/28/1918","82.58"
"6/29/1918","82.68"
"7/1/1918","81.81"
"7/2/1918","81.98"
"7/3/1918","82.49"
"7/5/1918","82.96"
"7/6/1918","83.2"
"7/8/1918","82.6"
"7/9/1918","82.76"
"7/10/1918","82.09"
"7/11/1918","81.09"
"7/12/1918","81.23"
"7/13/1918","81.15"
"7/15/1918","80.58"
"7/16/1918","81.71"
"7/17/1918","81.45"
"7/18/1918","82.92"
"7/19/1918","82.31"
"7/20/1918","82.29"
"7/22/1918","81.22"
"7/23/1918","80.51"
"7/24/1918","80.93"
"7/25/1918","81.28"
"7/26/1918","81.51"
"7/27/1918","81.49"
"7/29/1918","81.1"
"7/30/1918","80.79"
"7/31/1918","81.23"
"8/1/1918","80.71"
"8/2/1918","80.76"
"8/3/1918","80.9"
"8/5/1918","81.57"
"8/6/1918","81.13"
"8/7/1918","80.97"
"8/8/1918","81.13"
"8/9/1918","81.65"
"8/10/1918","82.04"
"8/12/1918","81.58"
"8/13/1918","81.68"
"8/14/1918","81.7"
"8/15/1918","81.58"
"8/16/1918","81.77"
"8/17/1918","81.51"
"8/19/1918","81.63"
"8/20/1918","81.92"
"8/21/1918","81.91"
"8/22/1918","81.61"
"8/23/1918","82.15"
"8/24/1918","82.83"
"8/26/1918","82.93"
"8/27/1918","83.01"
"8/28/1918","83.18"
"8/29/1918","82.73"
"8/30/1918","82.46"
"8/31/1918","82.84"
"9/3/1918","83.84"
"9/4/1918","83.61"
"9/5/1918","83.63"
"9/6/1918","82.56"
"9/7/1918","82.91"
"9/9/1918","81.8"
"9/10/1918","81.33"
"9/11/1918","80.46"
"9/13/1918","80.29"
"9/14/1918","81.49"
"9/16/1918","81.48"
"9/17/1918","81.8"
"9/18/1918","81.92"
"9/19/1918","81.64"
"9/20/1918","81.96"
"9/21/1918","82.33"
"9/23/1918","82.44"
"9/24/1918","82.8"
"9/25/1918","82.64"
"9/26/1918","82.84"
"9/27/1918","84.03"
"9/28/1918","83.85"
"9/30/1918","84.68"
"10/1/1918","83.95"
"10/2/1918","84.45"
"10/3/1918","84.95"
"10/4/1918","85.31"
"10/5/1918","84.87"
"10/7/1918","84.35"
"10/8/1918","84.3"
"10/9/1918","83.36"
"10/10/1918","84.15"
"10/11/1918","84.83"
"10/14/1918","86.35"
"10/15/1918","86.21"
"10/16/1918","86.63"
"10/17/1918","88.27"
"10/18/1918","89.07"
"10/19/1918","88.88"
"10/21/1918","88.15"
"10/22/1918","87.79"
"10/23/1918","87.1"
"10/24/1918","87.1"
"10/25/1918","86.52"
"10/26/1918","87.7"
"10/28/1918","87.28"
"10/29/1918","86.39"
"10/30/1918","84.08"
"10/31/1918","85.51"
"11/1/1918","85.53"
"11/2/1918","85.23"
"11/4/1918","85.74"
"11/6/1918","86.62"
"11/7/1918","87.61"
"11/8/1918","87.66"
"11/9/1918","88.06"
"11/12/1918","86.56"
"11/13/1918","86.12"
"11/14/1918","85.53"
"11/15/1918","86.15"
"11/16/1918","85.35"
"11/18/1918","85.01"
"11/19/1918","84.68"
"11/20/1918","84.33"
"11/21/1918","83.84"
"11/22/1918","82.6"
"11/23/1918","81.83"
"11/25/1918","79.87"
"11/26/1918","81.43"
"11/27/1918","80.16"
"11/29/1918","80.93"
"11/30/1918","81.13"
"12/2/1918","81.13"
"12/3/1918","82.46"
"12/4/1918","82.45"
"12/5/1918","82.89"
"12/6/1918","82.45"
"12/7/1918","82.71"
"12/9/1918","83.41"
"12/10/1918","84.5"
"12/11/1918","84.27"
"12/12/1918","83.53"
"12/13/1918","82.65"
"12/14/1918","82.96"
"12/16/1918","83.23"
"12/17/1918","83.41"
"12/18/1918","83.01"
"12/19/1918","82.4"
"12/20/1918","81.72"
"12/21/1918","81.89"
"12/23/1918","81.51"
"12/24/1918","80.59"
"12/26/1918","80.44"
"12/27/1918","81.17"
"12/28/1918","81.55"
"12/30/1918","80.78"
"12/31/1918","82.2"
"1/2/1919","82.6"
"1/3/1919","83.35"
"1/4/1919","83.05"
"1/6/1919","82.45"
"1/7/1919","82.44"
"1/8/1919","82.6"
"1/9/1919","82.76"
"1/10/1919","82.3"
"1/11/1919","81.66"
"1/13/1919","81.79"
"1/14/1919","82"
"1/15/1919","82.4"
"1/16/1919","82.2"
"1/17/1919","81.35"
"1/18/1919","80.93"
"1/20/1919","80.14"
"1/21/1919","79.88"
"1/22/1919","80"
"1/23/1919","80.2"
"1/24/1919","81.75"
"1/25/1919","81.33"
"1/27/1919","81.47"
"1/28/1919","81.6"
"1/29/1919","80.56"
"1/30/1919","80.94"
"1/31/1919","80.61"
"2/1/1919","80.55"
"2/3/1919","80.91"
"2/4/1919","81.08"
"2/5/1919","80.7"
"2/6/1919","79.68"
"2/7/1919","79.35"
"2/8/1919","79.15"
"2/10/1919","79.65"
"2/11/1919","80.25"
"2/13/1919","81.07"
"2/14/1919","81.2"
"2/15/1919","81.96"
"2/17/1919","82.55"
"2/18/1919","81.92"
"2/19/1919","82.58"
"2/20/1919","82.93"
"2/21/1919","84.21"
"2/24/1919","84.62"
"2/25/1919","84.61"
"2/26/1919","85.6"
"2/27/1919","85.68"
"2/28/1919","84.81"
"3/1/1919","84.04"
"3/3/1919","85.58"
"3/4/1919","85.1"
"3/5/1919","84.24"
"3/6/1919","85.64"
"3/7/1919","86.23"
"3/8/1919","87.27"
"3/10/1919","87.43"
"3/11/1919","88.1"
"3/12/1919","88.3"
"3/13/1919","88.18"
"3/14/1919","87.87"
"3/15/1919","87.68"
"3/17/1919","88.41"
"3/18/1919","87.87"
"3/19/1919","88.26"
"3/20/1919","87.81"
"3/21/1919","89.05"
"3/22/1919","88.66"
"3/24/1919","87.97"
"3/26/1919","86.83"
"3/27/1919","87.65"
"3/28/1919","88.86"
"3/29/1919","88.88"
"3/31/1919","88.85"
"4/1/1919","88.84"
"4/2/1919","89.3"
"4/3/1919","88.91"
"4/4/1919","89.59"
"4/5/1919","89.65"
"4/7/1919","90.18"
"4/8/1919","90.59"
"4/9/1919","91.01"
"4/10/1919","90.11"
"4/11/1919","90.11"
"4/12/1919","89.61"
"4/14/1919","90.48"
"4/15/1919","91.47"
"4/16/1919","91.07"
"4/17/1919","90.88"
"4/19/1919","91.67"
"4/21/1919","92.21"
"4/22/1919","92.24"
"4/23/1919","92.36"
"4/24/1919","91.65"
"4/25/1919","92.09"
"4/26/1919","92.48"
"4/28/1919","93.17"
"4/29/1919","93.51"
"4/30/1919","92.88"
"5/1/1919","93.26"
"5/2/1919","94.3"
"5/3/1919","94.78"
"5/5/1919","94.92"
"5/7/1919","96.16"
"5/8/1919","97.65"
"5/9/1919","98.61"
"5/10/1919","98.19"
"5/12/1919","98.53"
"5/13/1919","99.23"
"5/14/1919","100.37"
"5/15/1919","99.45"
"5/16/1919","99.92"
"5/17/1919","100.1"
"5/19/1919","99.16"
"5/20/1919","99.88"
"5/21/1919","99.65"
"5/22/1919","99.88"
"5/23/1919","100.47"
"5/24/1919","101.6"
"5/26/1919","103.8"
"5/27/1919","103.58"
"5/28/1919","104"
"5/29/1919","105.5"
"6/2/1919","106.92"
"6/3/1919","103.83"
"6/4/1919","105.66"
"6/5/1919","107.55"
"6/6/1919","107.46"
"6/7/1919","107.55"
"6/9/1919","107.35"
"6/10/1919","105.43"
"6/11/1919","105.16"
"6/12/1919","105.05"
"6/13/1919","102.85"
"6/14/1919","102.78"
"6/16/1919","99.56"
"6/17/1919","103.28"
"6/18/1919","105.08"
"6/19/1919","104.49"
"6/20/1919","106.13"
"6/21/1919","106.45"
"6/23/1919","106.09"
"6/24/1919","104.58"
"6/25/1919","104.91"
"6/26/1919","105.63"
"6/27/1919","106.66"
"6/28/1919","107.14"
"6/30/1919","106.98"
"7/1/1919","108.13"
"7/2/1919","108.56"
"7/3/1919","109.9"
"7/7/1919","109.41"
"7/8/1919","109.97"
"7/9/1919","110.46"
"7/10/1919","110"
"7/11/1919","109.92"
"7/12/1919","110.71"
"7/14/1919","112.23"
"7/15/1919","111.66"
"7/16/1919","111.47"
"7/17/1919","110.65"
"7/18/1919","110.69"
"7/21/1919","107.24"
"7/22/1919","109.34"
"7/23/1919","110.73"
"7/24/1919","109.98"
"7/25/1919","110.03"
"7/26/1919","111.1"
"7/28/1919","110.94"
"7/29/1919","109.72"
"7/30/1919","108.91"
"7/31/1919","107.16"
"8/1/1919","107.99"
"8/4/1919","102.82"
"8/5/1919","102.4"
"8/6/1919","105.78"
"8/7/1919","100.8"
"8/8/1919","101.88"
"8/9/1919","104.33"
"8/11/1919","103.94"
"8/12/1919","105.1"
"8/13/1919","104.28"
"8/14/1919","102.86"
"8/15/1919","102.25"
"8/18/1919","99.7"
"8/19/1919","100.58"
"8/20/1919","98.46"
"8/21/1919","99.47"
"8/22/1919","100.84"
"8/23/1919","101.44"
"8/25/1919","101.63"
"8/26/1919","103.29"
"8/27/1919","101.91"
"8/28/1919","103.01"
"8/29/1919","104.75"
"9/2/1919","106.26"
"9/3/1919","108.55"
"9/4/1919","108.27"
"9/5/1919","106.96"
"9/6/1919","106.33"
"9/8/1919","106.51"
"9/9/1919","108.3"
"9/11/1919","107.68"
"9/12/1919","107.1"
"9/13/1919","108.3"
"9/15/1919","108.39"
"9/16/1919","108.81"
"9/17/1919","107.55"
"9/18/1919","106.78"
"9/19/1919","105.84"
"9/20/1919","104.99"
"9/22/1919","106.3"
"9/23/1919","106.89"
"9/24/1919","106.83"
"9/25/1919","107.3"
"9/26/1919","108.66"
"9/27/1919","110.06"
"9/29/1919","110.32"
"9/30/1919","111.42"
"10/1/1919","111.12"
"10/2/1919","111.19"
"10/3/1919","108.9"
"10/4/1919","110.26"
"10/6/1919","112.04"
"10/7/1919","112.55"
"10/8/1919","113.55"
"10/9/1919","113.4"
"10/10/1919","114.42"
"10/11/1919","114.39"
"10/14/1919","112.41"
"10/15/1919","112.88"
"10/16/1919","112.51"
"10/17/1919","112.98"
"10/18/1919","113.2"
"10/20/1919","115.43"
"10/21/1919","115.62"
"10/22/1919","117.62"
"10/23/1919","114.88"
"10/24/1919","115.57"
"10/25/1919","112.73"
"10/27/1919","114.88"
"10/28/1919","116.3"
"10/29/1919","117.43"
"10/30/1919","117.33"
"10/31/1919","118.92"
"11/1/1919","118.63"
"11/3/1919","119.62"
"11/5/1919","118.48"
"11/6/1919","117.78"
"11/7/1919","117.18"
"11/8/1919","115.54"
"11/10/1919","112.93"
"11/11/1919","110.75"
"11/12/1919","107.15"
"11/13/1919","110.69"
"11/14/1919","110.49"
"11/15/1919","109.81"
"11/17/1919","109.09"
"11/18/1919","107.45"
"11/19/1919","106.15"
"11/20/1919","108.19"
"11/21/1919","107.73"
"11/22/1919","108.42"
"11/24/1919","108.86"
"11/25/1919","109.02"
"11/26/1919","107.5"
"11/28/1919","103.72"
"11/29/1919","103.6"
"12/1/1919","104.03"
"12/2/1919","104.41"
"12/3/1919","105.75"
"12/4/1919","107.97"
"12/5/1919","107.42"
"12/6/1919","107.39"
"12/8/1919","107.83"
"12/9/1919","106.85"
"12/10/1919","107.01"
"12/11/1919","105.01"
"12/12/1919","103.73"
"12/13/1919","105.61"
"12/15/1919","105.05"
"12/16/1919","106.61"
"12/17/1919","107.26"
"12/18/1919","103.78"
"12/19/1919","104.63"
"12/20/1919","104.55"
"12/22/1919","103.55"
"12/23/1919","103.79"
"12/24/1919","103.95"
"12/26/1919","105.63"
"12/27/1919","106.08"
"12/29/1919","105.18"
"12/30/1919","105.46"
"12/31/1919","107.23"
"1/2/1920","108.76"
"1/3/1920","109.88"
"1/5/1920","108.85"
"1/6/1920","107.36"
"1/7/1920","107.55"
"1/8/1920","107.24"
"1/9/1920","106.59"
"1/10/1920","106.33"
"1/12/1920","104.22"
"1/13/1920","104.53"
"1/14/1920","102"
"1/15/1920","103.62"
"1/16/1920","101.94"
"1/17/1920","102.43"
"1/19/1920","102.72"
"1/20/1920","103.48"
"1/21/1920","102.62"
"1/22/1920","102.36"
"1/23/1920","101.9"
"1/24/1920","102.65"
"1/26/1920","103.74"
"1/27/1920","104.15"
"1/28/1920","103.96"
"1/29/1920","103.6"
"1/30/1920","104.21"
"1/31/1920","103.82"
"2/2/1920","103.01"
"2/3/1920","99.96"
"2/4/1920","97.23"
"2/5/1920","95.5"
"2/6/1920","95.75"
"2/7/1920","96.13"
"2/9/1920","95.73"
"2/10/1920","92.12"
"2/11/1920","90.66"
"2/13/1920","92.66"
"2/14/1920","94.21"
"2/16/1920","92.6"
"2/17/1920","93.56"
"2/18/1920","94.44"
"2/19/1920","94.15"
"2/20/1920","95.57"
"2/21/1920","95.63"
"2/24/1920","92.98"
"2/25/1920","89.98"
"2/26/1920","91.37"
"2/27/1920","91.18"
"2/28/1920","91.31"
"3/1/1920","92.4"
"3/2/1920","91.68"
"3/3/1920","91.95"
"3/4/1920","94.22"
"3/5/1920","94.58"
"3/6/1920","94.55"
"3/8/1920","97.38"
"3/9/1920","97.11"
"3/10/1920","99.46"
"3/11/1920","99.8"
"3/12/1920","98.55"
"3/13/1920","99.31"
"3/15/1920","100.55"
"3/16/1920","100.39"
"3/17/1920","102.11"
"3/18/1920","103.98"
"3/19/1920","103.66"
"3/20/1920","103.56"
"3/22/1920","104.17"
"3/23/1920","103.55"
"3/24/1920","100.33"
"3/25/1920","101.54"
"3/26/1920","103.63"
"3/27/1920","103.4"
"3/29/1920","102.23"
"3/30/1920","102.45"
"3/31/1920","102.81"
"4/1/1920","102.66"
"4/5/1920","102.98"
"4/6/1920","104.32"
"4/7/1920","105.45"
"4/8/1920","105.65"
"4/9/1920","105.38"
"4/10/1920","105.23"
"4/12/1920","103.94"
"4/13/1920","104.61"
"4/14/1920","105.18"
"4/15/1920","104.41"
"4/16/1920","104.73"
"4/17/1920","104.45"
"4/19/1920","101.87"
"4/20/1920","99.48"
"4/21/1920","95.93"
"4/22/1920","97.15"
"4/23/1920","95.46"
"4/24/1920","95.76"
"4/26/1920","97.2"
"4/27/1920","96.41"
"4/28/1920","94.75"
"4/29/1920","93.16"
"4/30/1920","93.54"
"5/3/1920","94.03"
"5/4/1920","94.27"
"5/5/1920","94.41"
"5/6/1920","94.17"
"5/7/1920","93.45"
"5/8/1920","94.75"
"5/10/1920","93.33"
"5/11/1920","92.52"
"5/12/1920","91.29"
"5/13/1920","90.8"
"5/14/1920","91.35"
"5/15/1920","91.9"
"5/17/1920","91.24"
"5/18/1920","91.21"
"5/19/1920","87.36"
"5/20/1920","88.16"
"5/21/1920","88.2"
"5/22/1920","88.4"
"5/24/1920","87.57"
"5/25/1920","90.24"
"5/26/1920","90.01"
"5/27/1920","91.01"
"5/28/1920","91.81"
"5/29/1920","92.06"
"6/1/1920","90.2"
"6/2/1920","90.65"
"6/3/1920","90.9"
"6/4/1920","91.9"
